Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Temp9am,Temp3pm,RainToday,Year,Month,DayOfMonth,DayOfWeek,Month_sin,Month_cos,Season,lag1_Rainfall,lag1_Humidity3pm,roll3_Rainfall,TempRange,LocationCluster
Albany,13.5,20.8,0.0,W,39.0,NW,WSW,9.0,19.0,80.0,67.0,1007.1,1005.8,6.0,17.8,18.5,No,2015,11,5,3,-0.5000000000000004,0.8660254037844384,Spring,0.0,67.0,0.0,7.300000000000001,C1
Portland,9.3,12.9,2.0,WSW,46.0,SW,SW,26.0,31.0,84.0,82.0,1019.7,1019.4,8.0,11.4,12.0,Yes,2009,7,4,5,-0.4999999999999998,-0.8660254037844388,Winter,8.8,80.0,16.0,3.5999999999999996,C3
Penrith,17.2,35.5,0.0,ENE,35.0,E,SSE,4.0,7.0,71.0,28.0,1017.6,1015.2,5.0,23.0,34.1,No,2015,12,18,4,-2.4492935982947064e-16,1.0,Summer,27.4,45.0,13.599999999999996,18.3,C0
BadgerysCreek,13.1,23.3,0.0,ESE,28.0,SW,NE,0.0,13.0,82.0,54.0,1021.8,1016.0,5.0,15.8,22.9,No,2009,9,15,1,-1.0,-1.8369701987210297e-16,Spring,0.0,64.0,0.0,10.200000000000001,C0
Albany,12.0,20.8,0.0,W,39.0,E,WSW,9.0,19.0,69.0,67.0,1026.1,1021.9,0.0,17.0,18.5,No,2017,4,10,0,0.8660254037844387,-0.49999999999999983,Autumn,0.0,67.0,0.26666666666666666,8.8,C1
Albury,10.1,30.6,0.0,W,30.0,SE,WNW,6.0,17.0,46.0,12.0,1013.7,1011.9,8.0,17.7,28.4,No,2014,12,31,2,-2.4492935982947064e-16,1.0,Summer,1.4,30.0,0.4666666666666666,20.5,C0
Albury,2.1,16.5,0.0,SW,19.0,SE,SW,0.0,7.0,70.0,38.0,1023.4,1021.5,8.0,7.9,16.1,No,2009,4,30,3,0.8660254037844387,-0.49999999999999983,Autumn,0.0,46.0,2.6666666666666665,14.4,C0
Newcastle,12.1,16.3,14.6,W,39.0,NW,SE,0.0,0.0,93.0,90.0,1017.6,1015.2,8.0,14.2,15.8,Yes,2013,6,29,5,1.2246467991473532e-16,-1.0,Winter,14.6,94.0,9.133333333333333,4.200000000000001,C0
Hobart,4.0,16.4,0.2,SE,33.0,NNW,SE,9.0,17.0,58.0,48.0,1027.3,1024.9,1.0,10.1,15.8,No,2015,10,13,1,-0.8660254037844386,0.5000000000000001,Spring,3.4,53.0,1.1333333333333333,12.399999999999999,C1
Bendigo,16.5,31.5,10.6,N,43.0,ESE,NW,7.0,11.0,76.0,51.0,1011.8,1008.8,2.0,20.4,28.7,Yes,2017,1,10,1,0.49999999999999994,0.8660254037844387,Summer,0.0,87.0,0.0,15.0,C0
Cairns,23.2,31.4,0.0,SE,39.0,SSE,SE,17.0,31.0,69.0,51.0,1015.3,1012.1,3.0,28.2,30.6,No,2011,11,11,4,-0.5000000000000004,0.8660254037844384,Spring,2.0,63.0,1.5333333333333332,8.2,C4
Newcastle,13.8,19.4,39.2,W,39.0,SE,NE,28.0,6.0,72.0,58.0,1017.6,1015.2,6.0,16.6,19.0,Yes,2011,9,26,0,-1.0,-1.8369701987210297e-16,Spring,28.4,86.0,9.933333333333332,10.1,C0
AliceSprings,4.4,22.2,0.0,ESE,20.0,ESE,E,0.0,7.0,92.0,35.0,1020.4,1016.1,0.0,10.2,21.5,No,2009,6,4,3,1.2246467991473532e-16,-1.0,Winter,0.2,45.0,0.3333333333333333,17.799999999999997,C2
Bendigo,9.6,26.9,0.0,SSE,30.0,SSE,SSW,15.0,7.0,51.0,34.0,1023.7,1021.5,5.0,18.8,25.6,No,2013,4,11,3,0.8660254037844387,-0.49999999999999983,Autumn,0.0,29.0,0.19999999999999762,17.299999999999997,C0
Wollongong,11.7,19.3,0.0,WNW,22.0,SW,NE,0.0,9.0,77.0,75.0,1027.6,1024.3,8.0,15.1,18.7,No,2017,6,15,3,1.2246467991473532e-16,-1.0,Winter,0.0,74.0,0.0666666666666643,7.600000000000001,C1
Albany,15.0,23.1,0.0,W,39.0,NNE,E,4.0,20.0,73.0,70.0,1017.5,1014.6,2.0,19.5,21.0,No,2013,4,15,0,0.8660254037844387,-0.49999999999999983,Autumn,0.0,69.0,1.9999999999999976,8.100000000000001,C1
Woomera,22.2,39.4,0.0,S,50.0,ENE,SSW,9.0,19.0,33.0,24.0,1009.6,1006.7,3.0,28.3,38.1,No,2017,2,4,5,0.8660254037844386,0.5000000000000001,Summer,0.0,30.0,0.0,17.2,C2
Sydney,17.7,26.0,0.0,W,41.0,WNW,E,6.0,17.0,68.0,73.0,1011.9,1008.0,1.0,22.3,23.1,No,2008,12,17,2,-2.4492935982947064e-16,1.0,Summer,0.0,48.0,0.0,8.3,C1
WaggaWagga,7.4,13.6,3.0,S,37.0,SW,N,9.0,7.0,93.0,77.0,1012.8,1014.6,8.0,8.3,12.1,Yes,2014,10,14,1,-0.8660254037844386,0.5000000000000001,Spring,8.2,46.0,2.7333333333333294,6.199999999999999,C0
Melbourne,9.5,13.8,0.0,N,46.0,NNW,WNW,15.0,20.0,68.0,74.0,1016.1,1014.0,7.0,10.9,11.7,No,2010,8,4,2,-0.8660254037844384,-0.5000000000000004,Winter,4.4,68.0,4.6000000000000005,4.300000000000001,C1
Darwin,18.0,31.9,0.0,E,39.0,SE,ESE,17.0,20.0,43.0,42.0,1015.4,1011.9,1.0,22.8,30.9,No,2011,6,25,5,1.2246467991473532e-16,-1.0,Winter,0.0,25.0,0.0,13.899999999999999,C4
Nuriootpa,10.5,25.1,0.0,ESE,48.0,ESE,ESE,22.0,19.0,55.0,19.0,1019.5,1016.8,2.0,13.8,23.3,No,2009,2,24,1,0.8660254037844386,0.5000000000000001,Summer,0.0,21.0,0.0,14.600000000000001,C0
Albany,12.8,23.4,0.0,W,39.0,N,SSE,7.0,15.0,83.0,82.0,1018.6,1014.8,3.0,18.0,21.6,No,2013,4,25,3,0.8660254037844387,-0.49999999999999983,Autumn,0.4,67.0,6.199999999999997,10.599999999999998,C1
Newcastle,20.0,35.2,1.8,W,39.0,N,NW,2.0,19.0,76.0,36.0,1017.6,1015.2,5.0,25.0,34.0,Yes,2011,11,9,2,-0.5000000000000004,0.8660254037844384,Spring,28.6,59.0,9.533333333333333,15.200000000000003,C0
BadgerysCreek,15.7,29.1,0.0,E,35.0,SW,NE,0.0,7.0,79.0,41.0,1019.2,1013.8,5.0,19.9,28.6,No,2011,11,12,5,-0.5000000000000004,0.8660254037844384,Spring,0.0,43.0,3.0000000000000013,13.400000000000002,C0
Mildura,7.2,19.8,0.0,NE,31.0,NE,NNE,15.0,19.0,73.0,45.0,1033.4,1029.6,7.0,11.2,19.6,No,2011,6,30,3,1.2246467991473532e-16,-1.0,Winter,0.0,46.0,0.0,12.600000000000001,C2
Moree,12.2,26.3,0.0,ENE,30.0,E,S,13.0,13.0,51.0,42.0,1027.2,1022.3,7.0,21.1,25.6,No,2012,4,14,5,0.8660254037844387,-0.49999999999999983,Autumn,0.0,22.0,0.0,14.100000000000001,C2
Richmond,19.8,31.0,0.0,SE,28.0,NE,N,9.0,11.0,67.0,61.0,1014.7,1009.4,8.0,23.7,25.1,No,2016,11,28,0,-0.5000000000000004,0.8660254037844384,Spring,0.0,51.0,0.0,11.2,C0
Williamtown,18.5,19.9,225.0,S,80.0,SSW,SSW,39.0,35.0,95.0,90.0,1008.5,1008.8,8.0,19.2,19.4,Yes,2016,1,6,2,0.49999999999999994,0.8660254037844387,Summer,25.2,92.0,21.933333333333334,1.3999999999999986,C1
Cobar,15.1,28.7,1.6,E,35.0,NNE,E,17.0,2.0,57.0,33.0,1019.7,1017.1,1.0,21.3,27.3,Yes,2010,10,22,4,-0.8660254037844386,0.5000000000000001,Spring,0.0,33.0,0.0,13.6,C2
NorfolkIsland,19.2,26.2,0.0,S,31.0,SE,SSE,13.0,20.0,61.0,56.0,1012.9,1011.2,6.0,22.6,24.2,No,2010,2,17,2,0.8660254037844386,0.5000000000000001,Summer,0.0,52.0,0.0,7.0,C3
Darwin,20.1,31.4,0.0,ESE,54.0,SE,ESE,20.0,24.0,49.0,26.0,1018.6,1013.8,1.0,24.2,30.7,No,2015,6,25,3,1.2246467991473532e-16,-1.0,Winter,0.0,33.0,0.0,11.299999999999997,C4
Dartmoor,4.9,16.2,0.0,ESE,20.0,N,WNW,0.0,2.0,90.0,63.0,1023.2,1017.2,5.0,8.2,15.9,No,2015,4,17,4,0.8660254037844387,-0.49999999999999983,Autumn,0.4,63.0,0.26666666666666666,11.299999999999999,C3
Darwin,24.6,29.5,7.4,WSW,54.0,W,SSW,24.0,19.0,90.0,89.0,1006.0,1003.8,8.0,27.3,25.4,Yes,2013,3,4,0,1.0,6.123233995736766e-17,Autumn,18.8,59.0,6.866666666666677,4.899999999999999,C4
PerthAirport,7.2,20.3,0.0,ESE,37.0,SSE,E,17.0,22.0,60.0,36.0,1035.7,1031.8,1.0,13.6,19.6,No,2011,9,7,2,-1.0,-1.8369701987210297e-16,Spring,0.0,37.0,0.5333333333333333,13.100000000000001,C2
Brisbane,8.1,23.6,0.0,NNE,13.0,SW,NNE,4.0,4.0,71.0,33.0,1025.5,1021.0,1.0,13.4,22.9,No,2010,7,18,6,-0.4999999999999998,-0.8660254037844388,Winter,0.0,41.0,0.0,15.500000000000002,C0
Portland,12.9,16.3,0.8,WSW,41.0,SW,SSW,20.0,19.0,68.0,64.0,1018.1,1017.1,8.0,14.0,15.0,No,2009,12,19,5,-2.4492935982947064e-16,1.0,Summer,11.8,61.0,8.066666666666668,3.4000000000000004,C3
BadgerysCreek,7.2,18.1,1.0,SSW,24.0,SSW,E,9.0,4.0,82.0,56.0,1033.3,1031.1,5.0,12.3,16.6,No,2015,6,26,4,1.2246467991473532e-16,-1.0,Winter,0.0,91.0,0.0,10.900000000000002,C0
Hobart,4.9,16.5,2.8,SSW,56.0,SW,SW,17.0,22.0,46.0,35.0,1019.5,1016.4,2.0,10.1,15.6,Yes,2008,11,4,1,-0.5000000000000004,0.8660254037844384,Spring,0.0,55.0,0.19999999999999998,11.6,C1
Melbourne,6.3,16.9,0.0,SE,24.0,NNE,S,6.0,9.0,100.0,74.0,1021.6,1019.0,7.0,7.9,15.4,No,2017,5,15,0,0.49999999999999994,-0.8660254037844387,Autumn,0.0,72.0,0.06666666666666667,10.599999999999998,C1
Woomera,24.7,31.8,0.0,NNE,52.0,NE,NNE,20.0,26.0,63.0,45.0,1012.0,1009.3,5.0,26.2,30.5,No,2011,3,7,0,1.0,6.123233995736766e-17,Autumn,0.0,23.0,0.0,7.100000000000001,C2
Tuggeranong,4.1,11.1,18.6,S,20.0,NW,NW,6.0,0.0,100.0,90.0,1027.7,1024.8,5.0,7.2,9.9,Yes,2015,7,23,3,-0.4999999999999998,-0.8660254037844388,Winter,0.0,86.0,0.0,7.0,C0
Ballarat,5.7,10.7,0.0,S,30.0,SW,SSW,15.0,13.0,99.0,78.0,1028.9,1027.2,8.0,6.4,9.5,No,2012,6,9,5,1.2246467991473532e-16,-1.0,Winter,0.2,78.0,0.40000000000000474,4.999999999999999,C1
Uluru,20.6,39.9,1.0,E,35.0,ESE,N,11.0,11.0,31.0,25.0,1012.9,1008.8,7.0,28.6,37.3,No,2016,2,20,5,0.8660254037844386,0.5000000000000001,Summer,0.0,24.0,0.0,19.299999999999997,C2
AliceSprings,8.2,15.9,0.0,ESE,57.0,ESE,SE,19.0,17.0,58.0,52.0,1021.0,1017.3,7.0,12.7,14.4,No,2013,5,14,1,0.49999999999999994,-0.8660254037844387,Autumn,11.6,69.0,7.533333333333334,7.700000000000001,C2
Townsville,15.1,26.7,0.0,E,44.0,SE,ENE,13.0,33.0,53.0,46.0,1021.5,1017.5,4.0,22.3,24.6,No,2016,8,14,6,-0.8660254037844384,-0.5000000000000004,Winter,0.0,61.0,0.0,11.6,C4
Darwin,22.1,33.4,0.0,ESE,41.0,SE,ESE,22.0,17.0,47.0,38.0,1011.9,1007.8,3.0,25.2,32.6,No,2009,5,15,4,0.49999999999999994,-0.8660254037844387,Autumn,0.0,34.0,0.0,11.299999999999997,C4
Launceston,12.7,23.7,0.0,WNW,46.0,NW,NW,7.0,24.0,67.0,43.0,1016.0,1013.1,8.0,17.3,22.3,No,2010,1,24,6,0.49999999999999994,0.8660254037844387,Summer,0.0,22.0,0.0,11.0,C0
BadgerysCreek,11.6,18.0,0.0,W,61.0,NW,W,19.0,30.0,46.0,28.0,1007.5,1008.9,5.0,16.2,15.5,No,2014,8,1,4,-0.8660254037844384,-0.5000000000000004,Winter,0.0,23.0,0.0,6.4,C0
PearceRAAF,17.8,28.7,0.0,SW,39.0,S,SW,19.0,24.0,64.0,49.0,1013.1,1010.3,4.0,22.8,25.2,No,2017,2,20,0,0.8660254037844386,0.5000000000000001,Summer,0.0,37.0,0.0,10.899999999999999,C2
Newcastle,13.2,19.5,12.6,W,39.0,SE,SE,19.0,19.0,58.0,73.0,1017.6,1015.2,4.0,18.5,17.0,Yes,2014,8,27,2,-0.8660254037844384,-0.5000000000000004,Winter,1.8,83.0,4.333333333333333,6.300000000000001,C0
Tuggeranong,17.3,28.9,0.0,WNW,43.0,ENE,NNW,4.0,11.0,72.0,41.0,1011.6,1006.9,5.0,18.8,26.9,No,2016,2,15,0,0.8660254037844386,0.5000000000000001,Summer,0.0,25.0,0.0,11.599999999999998,C0
Brisbane,16.8,22.7,2.2,SE,39.0,SSW,SE,7.0,15.0,68.0,65.0,1020.4,1019.5,4.0,21.0,20.9,Yes,2009,5,24,6,0.49999999999999994,-0.8660254037844387,Autumn,5.4,70.0,27.200000000000003,5.899999999999999,C0
SydneyAirport,9.1,22.7,0.0,W,57.0,WNW,SSE,28.0,26.0,43.0,61.0,1015.4,1013.1,3.0,16.7,18.9,No,2013,5,21,1,0.49999999999999994,-0.8660254037844387,Autumn,0.0,35.0,0.0,13.6,C1
SalmonGums,6.7,25.5,0.0,ESE,41.0,E,E,19.0,22.0,61.0,33.0,1017.6,1015.2,5.0,19.6,24.0,No,2010,3,9,1,1.0,6.123233995736766e-17,Autumn,0.6,46.0,0.9333333333333332,18.8,C2
Mildura,6.8,19.5,0.0,ENE,19.0,NE,E,7.0,9.0,81.0,46.0,1028.6,1025.0,3.0,10.0,19.1,No,2015,6,13,5,1.2246467991473532e-16,-1.0,Winter,0.0,46.0,0.0,12.7,C2
GoldCoast,21.9,26.0,6.0,ENE,52.0,E,E,28.0,30.0,81.0,81.0,1019.8,1018.2,5.0,24.9,24.6,Yes,2014,3,26,2,1.0,6.123233995736766e-17,Autumn,8.4,86.0,2.799999999999993,4.100000000000001,C1
WaggaWagga,7.0,25.4,0.0,WSW,35.0,ENE,SW,9.0,24.0,66.0,26.0,1023.3,1019.4,3.0,15.2,24.7,No,2017,4,14,4,0.8660254037844387,-0.49999999999999983,Autumn,0.0,34.0,0.0,18.4,C0
Cobar,5.5,17.4,0.0,E,19.0,S,S,7.0,9.0,89.0,45.0,1033.5,1030.8,2.0,9.2,16.9,No,2015,6,27,5,1.2246467991473532e-16,-1.0,Winter,0.2,54.0,4.599999999999999,11.899999999999999,C2
NorfolkIsland,20.2,24.2,0.0,ESE,52.0,ESE,ESE,28.0,31.0,86.0,79.0,1014.1,1013.0,6.0,21.9,23.3,No,2009,1,7,2,0.49999999999999994,0.8660254037844387,Summer,0.0,79.0,1.2666666666666668,4.0,C3
CoffsHarbour,22.3,29.0,1.7,SE,39.0,SW,S,13.0,28.0,92.0,84.0,1018.9,1018.7,5.0,24.4,24.8,Yes,2017,2,8,2,0.8660254037844386,0.5000000000000001,Summer,0.0,69.0,0.0,6.699999999999999,C1
MountGinini,11.0,22.0,0.2,W,43.0,W,WNW,15.0,20.0,53.0,36.0,1017.6,1015.2,5.0,14.4,20.6,No,2008,12,26,4,-2.4492935982947064e-16,1.0,Summer,0.0,42.0,0.4666666666666666,11.0,C1
Mildura,0.9,17.8,0.0,SE,20.0,S,ESE,0.0,9.0,100.0,54.0,1033.1,1030.0,0.0,6.0,17.3,No,2017,6,19,0,1.2246467991473532e-16,-1.0,Winter,0.4,92.0,0.4666666666666666,16.900000000000002,C2
MountGambier,9.4,15.6,9.8,W,39.0,NW,W,15.0,22.0,99.0,82.0,1013.9,1015.9,7.0,11.4,13.7,Yes,2014,7,25,4,-0.4999999999999998,-0.8660254037844388,Winter,2.6,87.0,0.8666666666666637,6.199999999999999,C3
SydneyAirport,18.6,26.5,0.0,NE,41.0,W,ENE,9.0,28.0,61.0,48.0,1016.4,1013.6,6.0,22.3,25.4,No,2016,1,1,4,0.49999999999999994,0.8660254037844387,Summer,0.0,43.0,0.0,7.899999999999999,C1
NorfolkIsland,17.7,23.0,0.2,WSW,26.0,WSW,WSW,13.0,15.0,73.0,64.0,1017.2,1016.1,6.0,20.7,22.4,No,2010,11,19,4,-0.5000000000000004,0.8660254037844384,Spring,3.4,89.0,2.8666666666666667,5.300000000000001,C3
Cobar,10.8,16.8,10.0,NW,52.0,NW,NNW,28.0,24.0,86.0,44.0,1012.2,1010.0,7.0,12.9,15.8,Yes,2010,8,10,1,-0.8660254037844384,-0.5000000000000004,Winter,0.0,37.0,0.0,6.0,C2
Adelaide,17.3,27.6,0.0,SW,46.0,N,SW,2.0,24.0,42.0,45.0,1012.3,1013.6,5.0,22.0,26.7,No,2009,2,23,0,0.8660254037844386,0.5000000000000001,Summer,0.0,23.0,0.0,10.3,C0
Cairns,17.8,28.6,0.0,SE,30.0,SSE,NNE,15.0,19.0,60.0,53.0,1018.6,1014.5,5.0,24.4,26.9,No,2015,9,17,3,-1.0,-1.8369701987210297e-16,Spring,3.4,44.0,3.866666666666676,10.8,C4
Canberra,12.2,23.6,12.6,S,43.0,S,ESE,17.0,15.0,66.0,47.0,1015.6,1015.1,6.0,15.4,21.8,Yes,2015,2,2,0,0.8660254037844386,0.5000000000000001,Summer,0.2,39.0,0.06666666666666904,11.400000000000002,C0
Townsville,20.1,30.8,0.0,SW,33.0,SSW,NNE,24.0,24.0,22.0,30.0,1015.0,1009.7,1.0,24.3,28.1,No,2015,4,22,2,0.8660254037844387,-0.49999999999999983,Autumn,5.4,39.0,1.8000000000000096,10.7,C4
GoldCoast,9.0,21.6,0.0,WNW,41.0,WNW,W,19.0,20.0,40.0,31.0,1017.1,1013.7,5.0,16.0,20.1,No,2011,8,19,4,-0.8660254037844384,-0.5000000000000004,Winter,0.4,32.0,0.13333333333332742,12.600000000000001,C1
Richmond,10.0,25.1,0.0,E,22.0,ENE,E,2.0,6.0,83.0,43.0,1024.7,1021.5,6.0,16.0,23.9,No,2017,4,17,0,0.8660254037844387,-0.49999999999999983,Autumn,0.0,41.0,0.06666666666666193,15.100000000000001,C0
Nhil,12.0,30.2,0.0,S,44.0,E,WSW,11.0,24.0,49.0,27.0,1014.8,1012.5,5.0,20.4,28.8,No,2015,11,12,3,-0.5000000000000004,0.8660254037844384,Spring,0.0,17.0,0.0,18.2,C1
AliceSprings,0.9,25.5,0.0,NNW,26.0,ESE,W,0.0,4.0,37.0,16.0,1022.1,1018.4,1.0,11.9,24.4,No,2016,8,7,6,-0.8660254037844384,-0.5000000000000004,Winter,0.0,20.0,0.0,24.6,C2
Cairns,22.3,29.3,0.0,SE,41.0,SSE,SE,24.0,30.0,72.0,62.0,1019.4,1015.9,4.0,25.5,27.4,No,2010,7,28,2,-0.4999999999999998,-0.8660254037844388,Winter,15.6,64.0,7.800000000000002,7.0,C4
SydneyAirport,20.8,42.5,0.0,NW,56.0,NW,NW,13.0,35.0,48.0,12.0,1005.8,998.8,6.0,27.7,40.6,No,2013,1,8,1,0.49999999999999994,0.8660254037844387,Summer,0.0,56.0,0.0,21.7,C1
Bendigo,5.0,13.5,0.2,NW,31.0,NW,WNW,13.0,13.0,96.0,67.0,1019.0,1018.4,8.0,6.4,12.5,No,2013,7,6,5,-0.4999999999999998,-0.8660254037844388,Winter,5.0,57.0,1.6666666666666632,8.5,C0
Albury,11.1,30.0,0.0,S,26.0,SE,W,6.0,13.0,51.0,28.0,1017.2,1014.2,8.0,18.7,27.9,No,2014,12,20,5,-2.4492935982947064e-16,1.0,Summer,0.0,27.0,0.0,18.9,C0
Witchcliffe,8.8,17.7,9.0,NNW,35.0,SE,NW,0.0,20.0,99.0,51.0,1015.6,1015.0,5.0,13.5,16.4,Yes,2011,8,7,6,-0.8660254037844384,-0.5000000000000004,Winter,0.2,49.0,1.5333333333333312,8.899999999999999,C1
Cairns,18.4,26.7,0.0,ENE,30.0,SSE,E,11.0,22.0,67.0,59.0,1016.7,1013.4,1.0,23.1,25.6,No,2013,6,28,4,1.2246467991473532e-16,-1.0,Winter,0.0,59.0,0.0,8.3,C4
Williamtown,12.1,24.8,2.8,WSW,74.0,WNW,WNW,19.0,41.0,71.0,35.0,1005.6,1001.8,3.0,19.6,24.1,Yes,2010,9,10,4,-1.0,-1.8369701987210297e-16,Spring,0.0,66.0,0.0,12.700000000000001,C1
MelbourneAirport,6.8,16.5,0.2,W,37.0,W,W,22.0,24.0,67.0,60.0,1022.9,1024.1,3.0,12.2,14.9,No,2016,9,4,6,-1.0,-1.8369701987210297e-16,Spring,1.2,57.0,2.2,9.7,C1
Hobart,12.0,26.8,0.0,N,44.0,NNW,N,26.0,19.0,67.0,33.0,1014.7,1010.7,6.0,16.5,24.9,No,2009,2,27,4,0.8660254037844386,0.5000000000000001,Summer,0.8,61.0,16.0,14.8,C1
Witchcliffe,11.7,25.9,0.0,W,31.0,WSW,W,15.0,15.0,62.0,52.0,1018.7,1017.0,5.0,22.5,24.5,No,2014,1,8,2,0.49999999999999994,0.8660254037844387,Summer,0.0,50.0,0.0,14.2,C1
Sydney,21.1,34.2,0.0,WSW,54.0,WNW,WNW,6.0,28.0,55.0,32.0,999.1,997.2,1.0,28.6,33.4,No,2015,1,14,2,0.49999999999999994,0.8660254037844387,Summer,4.8,77.0,11.799999999999995,13.100000000000001,C1
WaggaWagga,5.2,10.4,3.2,WSW,28.0,SW,W,17.0,13.0,96.0,85.0,1027.4,1028.3,8.0,7.4,8.8,Yes,2014,7,1,1,-0.4999999999999998,-0.8660254037844388,Winter,4.2,73.0,2.799999999999996,5.2,C0
Adelaide,6.5,15.5,0.0,WSW,24.0,SSW,WSW,11.0,9.0,60.0,49.0,1022.5,1019.6,5.0,12.0,15.0,No,2016,9,22,3,-1.0,-1.8369701987210297e-16,Spring,1.6,56.0,0.7999999999999966,9.0,C0
Uluru,21.8,34.0,0.0,SSE,39.0,SE,S,19.0,15.0,32.0,18.0,1015.1,1011.3,7.0,25.1,32.2,No,2017,2,18,5,0.8660254037844386,0.5000000000000001,Summer,0.0,12.0,0.0,12.2,C2
Melbourne,11.6,27.6,0.0,SSE,35.0,NE,SSE,2.0,20.0,67.0,37.0,1016.5,1013.0,3.0,15.5,27.1,No,2009,1,4,6,0.49999999999999994,0.8660254037844387,Summer,0.6,45.0,0.26666666666666666,16.0,C1
AliceSprings,20.7,30.0,1.0,ESE,44.0,SE,ESE,24.0,26.0,61.0,27.0,1012.8,1008.8,7.0,21.6,28.0,No,2013,12,10,1,-2.4492935982947064e-16,1.0,Summer,0.0,18.0,0.0,9.3,C2
Albury,12.9,29.6,0.0,WNW,46.0,SW,WNW,7.0,24.0,54.0,14.0,1014.0,1012.7,6.0,18.7,28.6,No,2009,2,24,1,0.8660254037844386,0.5000000000000001,Summer,0.0,10.0,0.0,16.700000000000003,C0
BadgerysCreek,11.3,19.0,0.0,SSW,28.0,SW,SE,15.0,9.0,71.0,60.0,1035.9,1033.6,5.0,15.0,18.1,No,2015,5,16,5,0.49999999999999994,-0.8660254037844387,Autumn,0.0,59.0,0.33333333333333215,7.699999999999999,C0
Albury,17.1,20.9,104.2,SE,57.0,N,SE,7.0,20.0,97.0,88.0,1002.0,1001.9,8.0,19.5,18.5,Yes,2012,3,1,3,1.0,6.123233995736766e-17,Autumn,0.6,69.0,16.533333333333335,3.799999999999997,C0
BadgerysCreek,19.4,28.0,0.0,SE,30.0,SSE,SE,4.0,19.0,70.0,65.0,1009.3,1007.5,5.0,23.5,25.1,No,2014,1,20,0,0.49999999999999994,0.8660254037844387,Summer,0.0,48.0,0.0,8.600000000000001,C0
CoffsHarbour,9.1,17.2,0.4,SW,31.0,SW,W,13.0,7.0,52.0,50.0,1013.4,1011.2,7.0,15.2,17.1,No,2010,8,24,1,-0.8660254037844384,-0.5000000000000004,Winter,3.6,78.0,1.199999999999981,8.1,C1
MelbourneAirport,4.7,12.4,0.0,N,39.0,N,N,28.0,17.0,93.0,78.0,1013.5,1009.4,7.0,7.2,11.1,No,2009,6,6,5,1.2246467991473532e-16,-1.0,Winter,0.0,46.0,0.46666666666666695,7.7,C1
Wollongong,16.6,21.1,41.2,SSW,56.0,SSW,SSW,28.0,22.0,95.0,77.0,1014.7,1014.2,8.0,17.4,20.2,Yes,2015,1,28,2,0.49999999999999994,0.8660254037844387,Summer,10.2,93.0,4.933333333333324,4.5,C1
WaggaWagga,6.0,20.4,0.0,NNW,26.0,E,ENE,15.0,11.0,84.0,51.0,1021.5,1016.6,8.0,10.3,20.0,No,2017,5,23,1,0.49999999999999994,-0.8660254037844387,Autumn,17.4,48.0,17.4,14.399999999999999,C0
PearceRAAF,7.9,22.4,0.2,NE,20.0,ENE,SW,9.0,4.0,66.0,40.0,1022.4,1018.6,7.0,15.5,21.6,No,2011,9,14,2,-1.0,-1.8369701987210297e-16,Spring,0.0,62.0,0.0,14.499999999999998,C2
Portland,9.8,16.5,5.8,SSE,24.0,SSE,ESE,15.0,9.0,82.0,73.0,1012.4,1010.3,8.0,13.5,15.5,Yes,2013,9,22,6,-1.0,-1.8369701987210297e-16,Spring,0.0,72.0,8.466666666666667,6.699999999999999,C3
Albury,14.9,31.4,0.0,W,33.0,SSE,WNW,4.0,15.0,79.0,31.0,1020.4,1017.3,8.0,17.7,30.0,No,2010,3,19,4,1.0,6.123233995736766e-17,Autumn,0.0,36.0,0.0,16.5,C0
NorfolkIsland,14.7,18.6,0.2,SSW,54.0,WSW,SW,24.0,28.0,70.0,57.0,1016.7,1015.6,2.0,16.7,17.4,No,2009,8,16,6,-0.8660254037844384,-0.5000000000000004,Winter,0.6,63.0,0.2000000000000003,3.900000000000002,C3
Watsonia,13.7,28.8,0.0,N,50.0,NNE,N,17.0,20.0,29.0,26.0,1021.9,1019.1,7.0,23.4,28.1,No,2014,10,19,6,-0.8660254037844386,0.5000000000000001,Spring,0.0,35.0,1.0666666666666702,15.100000000000001,C0
WaggaWagga,7.0,23.9,0.0,W,30.0,NW,WSW,11.0,13.0,36.0,30.0,1016.2,1015.7,1.0,16.0,23.5,No,2011,9,18,6,-1.0,-1.8369701987210297e-16,Spring,0.0,47.0,0.0,16.9,C0
Townsville,19.8,31.3,0.0,ENE,48.0,SE,ENE,13.0,33.0,66.0,45.0,1016.6,1014.4,3.0,26.6,30.0,No,2016,4,24,6,0.8660254037844387,-0.49999999999999983,Autumn,0.0,44.0,0.0,11.5,C4
Nuriootpa,12.3,16.4,9.0,W,41.0,NW,W,20.0,28.0,94.0,76.0,1016.6,1017.2,8.0,12.6,15.1,Yes,2009,5,25,0,0.49999999999999994,-0.8660254037844387,Autumn,4.0,71.0,1.3333333333333333,4.099999999999998,C0
Cairns,21.0,28.0,0.4,S,33.0,SSE,E,17.0,17.0,83.0,60.0,1016.1,1013.4,5.0,23.9,28.3,No,2016,5,25,2,0.49999999999999994,-0.8660254037844387,Autumn,1.6,85.0,79.80000000000001,7.0,C4
